positions,artists,titles
1,SLADE,CUM ON FEEL THE NOIZE
2,DONNY OSMOND,THE TWELFTH OF NEVER
3,T. REX,20TH CENTURY BOY
4,DETROIT EMERALDS,FEEL THE NEED IN ME
5,THE FACES,CINDY INCIDENTALLY
6,ALICE COOPER,HELLO HURRAY
7,ROBERTA FLACK,KILLING ME SOFTLY WITH HIS SONG
8,JIMMY HELMS,GONNA MAKE YOU AN OFFER YOU CAN'T REFUSE
9,FOCUS,SYLVIA
10,DAVE EDMUNDS,BABY I LOVE YOU
11,THE JACKSON 5,DOCTOR MY EYES
12,STRAWBS,PART OF THE UNION
13,CLIFF RICHARD,POWER TO ALL OUR FRIENDS
14,THE SWEET,BLOCKBUSTER
15,THIN LIZZY,WHISKY IN THE JAR
16,THE PARTRIDGE FAMILY,LOOKING THROUGH THE EYES OF LOVE
17,THE NEW SEEKERS,PINBALL WIZARD/SEE ME FEEL ME (MEDLEY)
18,COCKEREL CHORUS,NICE ONE CYRIL
19,TONY KENNY,HEART OF STONE
20,SHIRLEY BASSEY,NEVER NEVER NEVER
21,WHITE PLAINS,STEP INTO A DREAM
22,GARY GLITTER,DO YOU WANNA TOUCH ME? (OH YEAH!)
23,TIMMY THOMAS,WHY CAN'T WE LIVE TOGETHER
24,NEIL SEDAKA,THAT'S WHEN THE MUSIC TAKES ME
25,STEVIE WONDER,SUPERSTITION
26,OLIVIA NEWTON-JOHN,TAKE ME HOME COUNTRY ROADS
27,GLADYS KNIGHT AND THE PIPS,LOOK OF LOVE
28,THE O'JAYS,LOVE TRAIN
29,LITTLE JIMMY OSMOND,LONG HAIRED LOVER FROM LIVERPOOL
30,GILBERT O'SULLIVAN,GET DOWN
31,ROXY MUSIC,PYJAMARAMA
32,DAWN FEATURING TONY ORLANDO,TIE A YELLOW RIBBON ROUND THE OLD OAK TREE FT TONY ORLANDO
33,BLUE MINK,BY THE DEVIL
34,JUNIOR WALKER AND THE ALL STARS,"TAKE ME GIRL, I'M READY"
35,ELECTRIC LIGHT ORCHESTRA,ROLL OVER BEETHOVEN
36,FOCUS,HOCUS POCUS
37,VAL DOONICAN,HEAVEN IS MY WOMAN'S LOVE
38,DONNY OSMOND,WHY
39,MUD,CRAZY
40,JUDGE DREAD,BIG SEVEN
41,ELTON JOHN,DANIEL
42,THE BEACH BOYS,CALIFORNIA SAGA
43,CARLY SIMON,YOU'RE SO VAIN
44,MIKI ANTHONY,IF IT WASN'T FOR THE REASON THAT I LOVE YOU
45,CHUCK BERRY,REELIN' AND ROCKIN'
46,GLADYS KNIGHT AND THE PIPS,HELP ME MAKE IT THROUGH THE NIGHT
47,THE STYLISTICS,BREAK UP TO MAKE UP
48,FREE,WISHING WELL
49,GEORDIE,ALL BECAUSE OF YOU
50,STATUS QUO,PAPER PLANE
